,noise_type,noise_level,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
171,Contrast level,2,27.991514078928134,28.006692837844668,0.9144208025558174,0.9188705627652254,0.7124259562381101,0.9188705627652254,0.5533397617369087,0.5311750628353957,0.7225074896177371,0.7058220892127025,0.975348084187144,0.9720017646764688,2.2024029211087317,2.2562307359399094
172,Contrast level,2,27.90245245121115,27.981334590148258,0.9135667626923049,0.9187037935802578,0.6450134216957086,0.9187037935802578,0.7309028849015528,0.733789209593642,0.803543379219184,0.803947067034252,0.9788451899566798,0.9755892759384535,1.9414399750761946,1.9572947058905654
173,Contrast level,2,28.4542983833545,28.35803492608393,0.8467909893054671,0.8560527719982528,0.6905629885473237,0.8560527719982528,0.4490628205862022,0.4260809404666312,0.6862131271701358,0.667592517564666,0.9706075616483227,0.9684352817333829,2.5478196815295857,2.6406918449313266
174,Contrast level,2,28.065858536575462,27.879928183501118,0.8960922229810412,0.9011868227687985,0.681233411650005,0.9011868227687985,0.5592322194522711,0.5462442988514287,0.7287277081893535,0.7181812575562332,0.9740036695878119,0.9719088979083468,1.8874669375375768,1.9032664436792979
175,Contrast level,2,27.919155921986757,27.869309391875806,0.9117395472746654,0.9200639360467516,0.6659618725891958,0.9200639360467516,0.6918778504594418,0.6913824808828819,0.7359915981863856,0.7297825613236851,0.9774681265671018,0.9742895801761787,2.857093981518644,2.9584372691024203
176,Contrast level,2,27.928169189673973,27.917829846471452,0.9148373747727764,0.9217789160997499,0.6631214301694017,0.9217789160997499,0.705795795864536,0.7052718923513555,0.7641314302136926,0.7602150928487361,0.9785056116973219,0.9746655536829746,2.4282969373182444,2.4670196016780666
177,Contrast level,2,28.11907587064535,27.95145331811195,0.8887915504937695,0.8939959539838952,0.682058859129663,0.8939959539838952,0.559618128288447,0.5441890100130847,0.7054502565762072,0.6895977637588974,0.9730477289179327,0.9704212140906655,2.6318734619525506,2.690922601279886
178,Contrast level,2,27.956872202899326,27.913711791904838,0.9196655199897893,0.9253193390316525,0.6568294649468853,0.9253193390316525,0.6559406443885851,0.6514099365287134,0.7610788387697014,0.7545452727163429,0.9770557714592304,0.9737923309136051,2.0902064747063935,2.1197312275585425
179,Contrast level,2,28.416155853654747,28.473300129625336,0.8130174760979819,0.8245955586464585,0.7456510957596979,0.8245955586464585,0.3707023096956761,0.3480588873859419,0.6641625559091713,0.6486339930200381,0.9685842451921781,0.9668038720619094,2.3491290233254696,2.4358995577312776
180,Contrast level,3,27.723085491713878,27.66413961348348,0.8540161723809485,0.8751943996408174,0.5606619377759496,0.8751943996408174,0.5284464726021584,0.5161274039819822,0.6377358889733132,0.6270067170035102,0.9737520514749585,0.9714380782915274,1.8721244148716851,1.9291588222297862
