Type of Noise,junk,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
exp_lvl_1,0,28.413131084762323,27.74135172475342,0.7812186214084184,0.526989350396665,0.8861508950950593,0.526989350396665,0.40332582445334386,0.06337060095238502,0.554713683478359,0.2098151706296049,0.9534248643601353,0.934948449275085,2.9628518625402203,4.9950764443283315
exp_lvl_1,1,28.069739037603657,27.88816507767262,0.8910151927916499,0.6719218918673359,0.8516409068455066,0.6719218918673359,0.30113839554319116,0.0006053081586375187,0.5815120744216967,0.07473906954331341,0.9694925515069681,0.9532242946741735,3.1970948033133166,4.9924400611590345
exp_lvl_1,2,28.594819391136145,28.006019469185965,0.8843454808597414,0.6828253181980376,0.7920360392930774,0.6828253181980376,0.2758293245941879,0.00803017158929342,0.49481986523509236,0.14186813219010608,0.9641004481907851,0.950369176287375,2.6472965817417933,4.734109199555091
exp_lvl_1,3,27.860122814316295,27.725012051413735,0.8042799348449973,0.481418266354607,0.8924582518930114,0.481418266354607,0.4123806663108673,0.009241736678313532,0.5232675926604365,0.10217127089926285,0.9548740638358759,0.9326376648424348,2.96314406634522,4.996674506240021
exp_lvl_1,4,27.893736215454155,27.747176152206613,0.8097484735951063,0.4863503856634453,0.8888406298890953,0.4863503856634453,0.40678526128635883,0.009078151125207368,0.5202087014299052,0.09933433051031262,0.9539195930469739,0.9304611394132598,3.0248258203160896,4.996598682312462
exp_lvl_2,0,28.436703643312214,27.769989362575103,0.6091824599062973,0.5123446749581325,0.7787254876648616,0.5123446749581325,0.1778165173988112,0.03442928894851899,0.3285080768653814,0.15915111427995376,0.9417077947360941,0.9311352310855233,2.476627874885114,4.990128324390671
exp_lvl_2,1,28.38526210849394,27.855204262148717,0.7500856505860486,0.6574164021292408,0.7376165057185674,0.6574164021292408,0.04028887638261164,0.00010591015511804419,0.27967805544391455,0.05368200158745637,0.9614496800326333,0.9518508813489286,2.375803586820166,4.990232930979481
exp_lvl_2,2,28.861739079607833,28.011472526184406,0.7519231896133614,0.6657074668734135,0.6289785221868347,0.6657074668734135,0.02976031064070496,0.002642609680240952,0.2065883027883618,0.10338119741112532,0.9539885030859159,0.9494659983842716,1.9421391935401409,4.703716357939889
exp_lvl_2,3,28.09534578333869,27.706522172673175,0.5972626107681202,0.4761107823687517,0.7885712169965224,0.4761107823687517,0.12163884304847519,0.005590391741899457,0.26104006100785876,0.08391807195493181,0.9410662708117243,0.9307766591860628,2.71981195633276,4.99439878935342
exp_lvl_2,4,28.149256223912346,27.727586221097603,0.6078481030083028,0.48071883477652616,0.7823984637096647,0.48071883477652616,0.12582896531620574,0.005412215927989532,0.261060605444095,0.08068390128158763,0.9416971781782281,0.9283504005611646,2.766753123833144,4.995187476979941
exp_lvl_3,0,28.65791710020997,27.723481474976325,0.469474328579539,0.4925975253472018,0.6297310587088758,0.4925975253472018,0.05002889152996437,0.014676886769177399,0.15245426162969444,0.11587308888508172,0.9322769876885235,0.9279075846885108,2.1767332616608663,4.984884979363449
exp_lvl_3,1,28.43180875535678,27.8372501126097,0.6646425062227795,0.6332391968309352,0.6487120334786347,0.6332391968309352,0.005529659426605553,5.512437340569476e-06,0.16701811397749194,0.03239617313591321,0.9570789086006275,0.9497393645148463,2.850968106110571,4.986489788216627
exp_lvl_3,2,28.572827989800412,28.0251321812531,0.6925629563179442,0.652599098164765,0.44004337520109704,0.652599098164765,0.0018509710883266503,0.0014284143256899666,0.10775375016633268,0.08655643780216277,0.9508237743907081,0.9477214193342238,2.885302398369933,4.430786126436025
exp_lvl_3,3,28.096463105004737,27.704210731493614,0.45784332002409267,0.4508056773209226,0.6878227845746255,0.4508056773209226,0.029505335597599155,0.001877498762420908,0.12450662820237607,0.05780401134909487,0.9344972534827447,0.9278030237266295,3.030378154565454,4.99325569124319
