Type of Noise,junk,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
deco_lvl_1,0,35.29137875408718,28.963753088241052,0.9615265913094428,0.886559700966345,0.991123550572546,0.886559700966345,0.9445529849450081,0.9440155423725798,0.9533477949684261,0.9525991645027492,0.9835207381619366,0.9808176759413711,4.329047548718235,4.20239377908908
deco_lvl_1,1,37.199721281435735,29.085049570853172,0.9744303447899673,0.8996554108579503,0.9899894397489876,0.8996554108579503,0.9537656384037,0.951953907577112,0.9667970043227153,0.9655419416728959,0.9861457879629647,0.9827980918281034,4.403382948803783,4.27513679077033
deco_lvl_1,2,37.329783210769556,29.18813394842077,0.9872519418043428,0.8887238279467513,0.9968399684807409,0.8887238279467513,0.962427909509775,0.9610417182874217,0.9665972216989536,0.9651991351192364,0.9865365192440627,0.9823536637297282,4.393680917052714,4.259482617999125
deco_lvl_1,3,36.7611238275201,29.228264473818815,0.9776285738151896,0.892696085381242,0.9897315415632144,0.892696085381242,0.9461884521611813,0.9442815852376825,0.962878970203461,0.9613092404127268,0.9856025838452888,0.9824354598069052,4.3810324347128695,4.254673304276663
deco_lvl_1,4,38.20877681943048,29.147466636581463,0.9889793207531841,0.920533738366769,0.9925040216633902,0.920533738366769,0.9687503554561423,0.9661388436009791,0.9681973351881499,0.9658241608380426,0.987694860786043,0.9842277569710153,4.393886930816144,4.284592767724829
deco_lvl_1,5,36.07203105616856,29.033160791759016,0.9731902830774327,0.903485089519345,0.9844550641777073,0.903485089519345,0.9414550966909636,0.9406243802908997,0.9582683106329399,0.9573295334927631,0.9848986146778819,0.9821010169249973,4.355905141152884,4.230704067896469
deco_lvl_1,6,37.64632618126,28.992039354526128,0.975644566046875,0.8839755204410211,0.9899239560478292,0.8839755204410211,0.9560891486839772,0.9547669080329274,0.9647583737732764,0.9638003084091327,0.9852437123855297,0.9819351180775091,4.415136859575424,4.309089915306124
deco_lvl_1,7,38.06574755439689,29.142975360113258,0.9781231476766789,0.8910598494455483,0.9937042181865997,0.8910598494455483,0.948423810622902,0.9475584009456868,0.9629721260969205,0.9619867285176361,0.9860731226192947,0.9824194720690281,4.427251078459379,4.29417435434761
deco_lvl_1,8,38.320472739668105,29.023378170407756,0.981538395958481,0.9129740898057819,0.9877489766633615,0.9129740898057819,0.9532005933827546,0.9511698289771816,0.9632697524865186,0.961053224995761,0.9865898733824525,0.9835216212626262,4.442777439388829,4.327065091096494
deco_lvl_1,9,37.745068740403205,29.12013993393434,0.9819602321946828,0.9195463963348847,0.9953347845195842,0.9195463963348847,0.9559314519207106,0.954458144670779,0.9639574607102422,0.9623249073951748,0.9867903906831486,0.9832805941172637,4.39004766664141,4.258109584670375
deco_lvl_2,0,33.42607870068506,29.097610433390937,0.9619893752580466,0.8831207320553659,0.990040005381709,0.8831207320553659,0.9205638567811769,0.9199060413720916,0.9400826737523988,0.9392451232883233,0.9804799113527135,0.9782587890850691,4.233076430284791,4.152334452486467
deco_lvl_2,1,34.8629545334924,29.108045012162655,0.9736093194980237,0.8977999337309756,0.9887228655705136,0.8977999337309756,0.9005476347609288,0.898930106916438,0.9447336545358156,0.9434561992050771,0.9829303915758283,0.9801675448987754,4.287085653449365,4.2047013431199485
deco_lvl_2,2,34.19199896243493,29.199499202561213,0.9863061404282755,0.8858169788439147,0.9952000172436246,0.8858169788439147,0.926681516106832,0.9250439993871273,0.9481407376141143,0.9463275808266306,0.9832535415569027,0.9793593582363582,4.2948331654636025,4.203268189910665
deco_lvl_2,3,34.42067890022749,29.17740399226359,0.976922581958015,0.8903281474773217,0.9889772649026213,0.8903281474773217,0.8958540224809988,0.894064213337118,0.9404194226704996,0.9389424987599864,0.9829156321981916,0.9800319380268916,4.285319505466259,4.198254487369168
deco_lvl_2,4,35.10496456075254,29.077804295925898,0.9873775474563933,0.9166470901237781,0.9921059025204196,0.9166470901237781,0.9241959138288823,0.9219276364513637,0.9402672904031296,0.9380233739810616,0.9833654417639531,0.9807992273523259,4.209130536427695,4.152433853823924
deco_lvl_2,5,33.47212408374738,28.950806287953043,0.9593692876752454,0.9047665433611354,0.9811241202931908,0.9047665433611354,0.8816623069084935,0.8815605117694473,0.9292455656245091,0.9285756351378516,0.9811534196503293,0.9799767894029977,4.248815084221175,4.158845340774048
deco_lvl_2,6,34.79342885089101,29.14180810147282,0.9745038513954271,0.8825873563292225,0.9894610670873346,0.8825873563292225,0.91314523791497,0.9116841574779011,0.9391479901398716,0.938056753747591,0.9822412259513231,0.9794542844374204,4.314112248198077,4.239373357615197
deco_lvl_2,7,35.538652451158555,29.131774123072603,0.9776166853174636,0.8894268397067647,0.9926455206432832,0.8894268397067647,0.8904259019153229,0.8898752709804161,0.9394903932842855,0.9387237435388137,0.9836979318602518,0.9804465406023944,4.322328420283642,4.224612083804758
deco_lvl_2,8,34.810166827461735,28.988986071369144,0.9804518077640237,0.9109444454685186,0.9859405751719531,0.9109444454685186,0.8996757051756981,0.8972782782095888,0.9367622575778282,0.9348508305313877,0.9833603463117512,0.9807157373920161,4.332078181771918,4.249785592405553
deco_lvl_2,9,35.362464344868336,29.144241889082735,0.9802713517170356,0.9184181320367332,0.994783145291292,0.9184181320367332,0.9051268841593046,0.9031716219220763,0.9410590618284679,0.9392004215380866,0.9835952287943812,0.9813949095312263,4.271143120254772,4.180160978820739
deco_lvl_3,0,31.524017614286276,29.26563229672834,0.9596384636184055,0.8818714492398769,0.9896263740060615,0.8818714492398769,0.875900828085356,0.8755087245167023,0.9216503145925804,0.9209487163945549,0.9777285271210744,0.9754483575806049,4.159729116517825,4.106122720959627
deco_lvl_3,1,32.63643761502913,29.36878657264515,0.9723175679669395,0.8953690695737968,0.9883904135705501,0.8953690695737968,0.7928054677631057,0.7903504140730497,0.9114379372055212,0.9095543818053836,0.9799046138014216,0.9776547708318932,4.184044030757697,4.13322778001047
deco_lvl_3,2,31.89993812759125,29.21334286839103,0.9848451957677572,0.8822207376458197,0.9934811169090165,0.8822207376458197,0.859222946656144,0.8569018890079323,0.9201678290036215,0.9180927887574591,0.9802688119843502,0.9758610667324681,4.206390485926837,4.144102374822218
