,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
11,28.19775901615634,29.058702676672908,0.3406719818800406,0.4406373787676407,0.8433608823621335,0.4406373787676407,0.4800814081302431,0.4605059695739816,0.6613575830029546,0.6709088316623419,0.9654960037800433,0.9648510566089954,2.61042183142996,4.229350988841115
12,28.65738366879604,29.155024841037942,0.5538721462596016,0.6082249385856434,0.9583753079201923,0.6082249385856434,0.7380361133988271,0.7771200654183301,0.8077696144845727,0.835998078396287,0.9692661435876222,0.9706777338207949,3.5768213286019805,4.098091789897159
13,28.21569989012933,29.168821147708464,0.34477188598180386,0.4451224227849892,0.8679234353976463,0.4451224227849892,0.5089800648536591,0.5161307818656351,0.6616588699595837,0.682680187121602,0.964462396050256,0.9642847530276419,2.8316655215020448,4.222656673304524
14,28.596140775734025,29.16463900340847,0.5413357476148545,0.599633605828315,0.9583899128587199,0.599633605828315,0.7434116641955366,0.7822950101074003,0.809841405683523,0.8373893908848353,0.9693379163008914,0.9708068162506246,3.5591436428799783,4.086251232874814
15,38.66604787708063,38.67223647332079,0.9769179112870195,0.9774482429301935,0.9954373460113284,0.9774482429301935,0.9847338057992613,0.9836818338480646,0.9846422822050844,0.983687218078695,0.991365301079868,0.9899320447177469,4.701904681223741,4.702510670246151
16,35.76872247907896,36.421472899103286,0.9299668091006136,0.9379643824851179,0.9811132541016289,0.9379643824851179,0.9698546827505944,0.9670029212832881,0.9756275321148177,0.971798085665101,0.9866253321662258,0.9862021268270358,4.630665177611719,4.685022859325493
17,31.143331185764684,31.710453211273958,0.767110855141906,0.8006877772129056,0.9550907494661394,0.8006877772129056,0.9033130452861069,0.9056336300736928,0.942160360577699,0.9388850880178791,0.9801587687857802,0.9802292483081962,4.098842747636208,4.395242955537865
18,32.95377925125054,33.15047660874073,0.9190022710813631,0.9239860973158868,0.9939019938091185,0.9239860973158868,0.967235974266461,0.9670951042487989,0.97264894525941,0.9719996259183152,0.9871679923538377,0.9872994101178777,4.516622582312028,4.570779051264446
19,37.1614366473314,37.237383362543966,0.9643148065095537,0.9661572701869664,0.9948329034617744,0.9661572701869664,0.982189258131043,0.9812674595545449,0.9820237683650093,0.9809100010166222,0.9893338977589973,0.9887563227556272,4.701018188834412,4.696754950410189
20,31.0288723543033,31.340637798472628,0.8389772546757313,0.8551821907720444,0.9855421243914889,0.8551821907720444,0.9439767923139861,0.9436415308583128,0.9543094061329152,0.9524770756495784,0.9835159146416783,0.9835334658129702,4.373428797739159,4.474224013486358
