,Noise Type,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
31,Overexposure,27.790435676534003,27.314112061965112,0.673300956940704,0.6843183010772607,0.7953835067591942,0.6843183010772607,0.2863562481592294,0.2925785827330583,0.4692347435821336,0.4750614488992471,0.9544035868816744,0.9535393887937545,2.6504197769339353,2.6343709326808336
32,Overexposure,27.594556959855126,27.377861270073133,0.6557048495520581,0.6556364370567881,0.8260794793196109,0.6556364370567881,0.39925929899386986,0.4047683557070766,0.54847717028225,0.5519815640938546,0.9568926145975939,0.955676075052681,2.338328666533183,2.329257862473104
33,Overexposure,27.635793119072364,27.462001284220563,0.644709178469199,0.6450108671546478,0.6738812894463844,0.6450108671546478,0.2735548210305696,0.2792582417777678,0.5115900375574162,0.5164940727150953,0.9497194652024267,0.9465653059360973,2.329835898878751,2.3214810229929204
34,Overexposure,27.58065174011815,27.426851884455257,0.660754774547689,0.6689606365877473,0.8233487731196096,0.6689606365877473,0.46204262174633237,0.46975611931819383,0.5796684666239673,0.5843217077148539,0.958795035496429,0.9576435422593407,2.4663231827132797,2.449982431362696
35,Overexposure,27.82837187673139,27.440691418458094,0.6416841620955245,0.644863980852621,0.7503393749961451,0.644863980852621,0.3027611656012192,0.31008015845397374,0.49230811239266203,0.49753518246304457,0.9541531875152977,0.9527632172255269,2.139888623043973,2.134984963590281
36,Underexposure,27.85521172536565,27.367548630673028,0.7220043533330263,0.5235739707718028,0.8000049551057519,0.5235739707718028,0.8655784516720262,0.8374488471707802,0.8653242508243466,0.8480674875383676,0.9801659373888734,0.9655253351693072,4.916174578506439,4.930713621490748
37,Underexposure,27.65957074733045,27.44071346593372,0.7284362076854953,0.6044005268691385,0.7970779590034678,0.6044005268691385,0.8652377044069792,0.857409957672184,0.862572620022894,0.8587119374841357,0.9812210547611168,0.9706486397202202,4.930255199167001,4.931262669091968
38,Underexposure,27.42189630181102,27.492434503630747,0.7011171542777576,0.5712215113842662,0.800323674732639,0.5712215113842662,0.8593129700664301,0.8468695734172852,0.8325102355905649,0.823505094146461,0.9798285986306051,0.9677895084899631,4.916648703915889,4.922170603629793
39,Underexposure,27.448811890705468,27.81990593458332,0.6791810219095181,0.534731367873124,0.8000066146609088,0.534731367873124,0.8714646729647193,0.8641390130071178,0.8098603771403579,0.8054057353907437,0.9810232109431395,0.9674471033410623,4.911968019557972,4.914294746381275
40,Underexposure,27.41707624582467,27.506544645772834,0.6906672477271885,0.574149721544375,0.7998747721831062,0.574149721544375,0.850393351672663,0.844083631948088,0.8295561052810911,0.8254266912849175,0.9805919129166184,0.9693188724938275,4.9072619251845015,4.909645708311853
41,Underexposure,27.57939784626135,27.527504930097404,0.7120255976866795,0.6114096866543557,0.7999707364441264,0.6114096866543557,0.8594353081771359,0.8515965307710912,0.8308222912935683,0.8271671503826092,0.9825903639870711,0.9726949483655946,4.918117055794086,4.919953678771229
42,Underexposure,27.794673530819413,27.761892619520015,0.7073426523671011,0.5110517932704974,0.7996973754303366,0.5110517932704974,0.8719842911597826,0.8392817798284083,0.8599275045705804,0.8389809401892941,0.9793693642183121,0.9669182711812193,4.908088074417005,4.9155084696102715
43,Underexposure,27.478611276718006,27.41662365588605,0.7042951150535472,0.585313353405624,0.7999815409395875,0.585313353405624,0.8496223217404829,0.8422018638497927,0.8280132736349688,0.8244902319835226,0.9797409322980607,0.9705309747697436,4.92250232280583,4.924504924913195
44,Underexposure,27.474026397014857,27.53349612197807,0.6824834144969868,0.5113961551236081,0.8000215385360065,0.5113961551236081,0.8592092403019327,0.8533009321157993,0.8201258144754677,0.8169945322463299,0.9797824482590867,0.9669784320679443,4.9186252787260925,4.92051294352363
45,Underexposure,27.39816450170544,27.313901220556875,0.6905376320209572,0.5410555533489797,0.7999080252817973,0.5410555533489797,0.8471145090000065,0.8336761801107937,0.8161337145950498,0.8094692233623149,0.9797611016520272,0.9637183487348591,4.924288185910914,4.928232615447077
46,Underexposure,27.335019089381667,27.439867262358533,0.6861561556440124,0.5309826690060252,0.800126255375777,0.5309826690060252,0.8501505615438577,0.8408253076081477,0.8039449122720465,0.7986801181140205,0.9805140491649248,0.968632533554322,4.920611076440439,4.92260639444481
47,Underexposure,27.633440407097968,27.53391080744024,0.6820866118920592,0.5266975247932683,0.79982894904031,0.5266975247932683,0.8486887172273311,0.835957891049541,0.7983028189606138,0.7896455767672081,0.9800606905265898,0.96656103039255,4.926849672590562,4.929394580779552
