,Noise Type,PSNR_noisy,PSNR_denoisy,SSIM_noisy,SSIM_denoisy,CW-SSIM_noisy,CW-SSIM_denoisy,unique_noisy,unique_denoisy,ms_unique_noisy,ms_unique_denoisy,csv_noisy,csv_denoisy,summer_noisy,summer_denoisy
25,Overexposure,28.78716855478534,28.168125773957065,0.7365362434257858,0.48208760916128396,0.5868307979565078,0.48208760916128396,0.09235360734258358,2.8357447036133294e-12,0.38629866916834493,0.0070546154841381785,0.9560819840718657,0.9361281092602347,3.1455886217267723,4.986410394941911
26,Overexposure,27.741269129114734,27.818543416730506,0.6542701528918354,0.3412034852596652,0.845574703287529,0.3412034852596652,0.30548750146937853,2.5576935551032847e-10,0.49363564872140636,0.004726548701983153,0.9537848464632315,0.9235683763752914,2.8383879179025757,4.98359357120113
27,Overexposure,27.748166527966546,27.838848170557768,0.5762704533504136,0.239684740440195,0.7490772773418006,0.239684740440195,0.21646038908754167,9.195235195603611e-05,0.33147224540472675,0.023847956229302796,0.9495632431290962,0.9288103626577473,2.6902228648368913,4.99444261305184
28,Overexposure,27.641575089371564,27.841606249830484,0.7226586025426606,0.2879161957471912,0.8406736339953158,0.2879161957471912,0.28684615907780636,8.382046225571142e-13,0.45860895660566414,0.0027070414922473777,0.9651164667412673,0.9216929509424545,2.79569090114771,4.982039907441044
29,Overexposure,27.449267847704807,27.901652561381226,0.6867381110195437,0.3553463270486742,0.5452879764488976,0.3553463270486742,0.17610939928115504,4.676963343461674e-16,0.3998645000080269,0.003269220055170545,0.9515772591588614,0.9278834113949814,3.5431254611233296,4.843408091303375
30,Overexposure,27.88349783305078,27.726153143440673,0.7128477353279861,0.30683481113854716,0.7415531378575596,0.30683481113854716,0.4068189391538324,1.005856653621357e-10,0.553390960685338,0.004937429614319089,0.9581262216930788,0.9324859192860068,2.4551532507437885,4.945780985706073
31,Overexposure,27.790435676534003,27.95362069691736,0.673300956940704,0.3557302163708467,0.7953835067591942,0.3557302163708467,0.2863562481592294,1.7586053155747485e-07,0.4692347435821336,0.011280294703433141,0.9544035868816744,0.9337083571393454,2.6504197769339353,4.951626023950137
32,Overexposure,27.594556959855126,27.79427713587458,0.6557048495520581,0.25742682341683776,0.8260794793196109,0.25742682341683776,0.39925929899386986,2.7206393811412638e-06,0.54847717028225,0.016583242802547214,0.9568926145975939,0.9275891749787343,2.338328666533183,4.975110724821487
33,Overexposure,27.635793119072364,27.82971192581936,0.644709178469199,0.29137573842281045,0.6738812894463844,0.29137573842281045,0.2735548210305696,1.336534258890679e-06,0.5115900375574162,0.013888790749624139,0.9497194652024267,0.9387621067155395,2.329835898878751,4.918454734112283
34,Overexposure,27.58065174011815,27.892015387688787,0.660754774547689,0.25701670911472346,0.8233487731196096,0.25701670911472346,0.46204262174633237,2.7234430857989115e-05,0.5796684666239673,0.023700063112502348,0.958795035496429,0.9333313248112417,2.4663231827132797,4.948425129115025
35,Overexposure,27.82837187673139,28.007875403079385,0.6416841620955245,0.26255881317876845,0.7503393749961451,0.26255881317876845,0.3027611656012192,4.1866111135842323e-07,0.49230811239266203,0.011297131150107692,0.9541531875152977,0.9287735980116559,2.139888623043973,4.825594642182638
36,Underexposure,27.85521172536565,27.620848288726854,0.7220043533330263,0.37236346099901096,0.8000049551057519,0.37236346099901096,0.8655784516720262,0.00014106218321065963,0.8653242508243466,0.04022461194275924,0.9801659373888734,0.9412253135494331,4.916174578506439,4.990650417221557
37,Underexposure,27.65957074733045,28.23468271045904,0.7284362076854953,0.5063140908306971,0.7970779590034678,0.5063140908306971,0.8652377044069792,1.0735198439597815e-07,0.862572620022894,0.016424040628253055,0.9812210547611168,0.9429177445298552,4.930255199167001,4.991761373147506
38,Underexposure,27.42189630181102,27.773897412284867,0.7011171542777576,0.37707454187364947,0.800323674732639,0.37707454187364947,0.8593129700664301,2.1835120651461005e-07,0.8325102355905649,0.011156189038235412,0.9798285986306051,0.9354878953285063,4.916648703915889,4.993395161532417
39,Underexposure,27.448811890705468,27.851126288916156,0.6791810219095181,0.25933337116276317,0.8000066146609088,0.25933337116276317,0.8714646729647193,0.0009606320285115649,0.8098603771403579,0.045612775831153925,0.9810232109431395,0.9337766222836482,4.911968019557972,4.997458862824403
40,Underexposure,27.41707624582467,27.872046515531515,0.6906672477271885,0.3150552687971893,0.7998747721831062,0.3150552687971893,0.850393351672663,3.5842521248418465e-11,0.8295561052810911,0.004205182134686718,0.9805919129166184,0.9244638964924505,4.9072619251845015,4.992099213832496
41,Underexposure,27.57939784626135,27.928834600632214,0.7120255976866795,0.3611666449444453,0.7999707364441264,0.3611666449444453,0.8594353081771359,1.1470788698142651e-10,0.8308222912935683,0.005153204780904173,0.9825903639870711,0.930949534818389,4.918117055794086,4.846360531086955
42,Underexposure,27.794673530819413,27.72148121395376,0.7073426523671011,0.329261532961939,0.7996973754303366,0.329261532961939,0.8719842911597826,1.2194321261460234e-07,0.8599275045705804,0.01098625135485305,0.9793693642183121,0.9372017259949968,4.908088074417005,4.982161863639355
43,Underexposure,27.478611276718006,28.042176216767025,0.7042951150535472,0.38798752161377525,0.7999815409395875,0.38798752161377525,0.8496223217404829,1.9894196913216076e-05,0.8280132736349688,0.026990212076256258,0.9797409322980607,0.9401106977787231,4.92250232280583,4.979510255085245
44,Underexposure,27.474026397014857,27.828621803773835,0.6824834144969868,0.28038542169931696,0.8000215385360065,0.28038542169931696,0.8592092403019327,8.364550164035139e-05,0.8201258144754677,0.033784392405669945,0.9797824482590867,0.9367020251066601,4.9186252787260925,4.98939018583653
45,Underexposure,27.39816450170544,27.83146019552234,0.6905376320209572,0.3071890836544855,0.7999080252817973,0.3071890836544855,0.8471145090000065,2.8403969109881474e-05,0.8161337145950498,0.02486300050335503,0.9797611016520272,0.9439198237125215,4.924288185910914,4.964377122891389
46,Underexposure,27.335019089381667,27.908836519959642,0.6861561556440124,0.2826849423091025,0.800126255375777,0.2826849423091025,0.8501505615438577,0.00023532235261007744,0.8039449122720465,0.041621788355188274,0.9805140491649248,0.933591823350355,4.920611076440439,4.984569434951261
47,Underexposure,27.633440407097968,28.02575138186728,0.6820866118920592,0.28155751540983187,0.79982894904031,0.28155751540983187,0.8486887172273311,1.0924877171469472e-05,0.7983028189606138,0.020362024113099026,0.9800606905265898,0.9326493928051656,4.926849672590562,4.93062299168424
